date,latitude,longitude,elevation,slope,forest_density,water_distance,temperature,precipitation,wind_speed,animal_present
2024-08-22,37.55101124999552,-106.14037477982367,2000.0,45.0,0.5,1000.0,21.35661007851,3.044628130793552,5.692707644587901,0
2024-07-29,37.57278061579645,-105.76749792480416,2293.0,45.0,0.5,1000.0,30.247614737275676,5.904927976997973,5.135625489940768,1
2024-10-12,38.23031603429367,-105.94801321097002,2000.0,45.0,0.5,1000.0,24.878785192133293,5.555159185546515,13.233647111271653,0
2024-07-23,38.055033808533466,-106.13991063628715,2000.0,45.0,0.5,1000.0,38.003323514001025,13.862612186165839,7.694168963604826,0
2024-05-06,37.67689930282764,-106.04571222099472,2000.0,45.0,0.5,1000.0,1.8644306342925994,1.4354253747149532,2.8975883495541845,0
2024-10-31,37.935828205155836,-105.96902346653903,2000.0,45.0,0.5,1000.0,17.993349079484567,0.6239591542125733,5.660602372282435,1
2024-10-06,38.23106305232401,-105.7474373155081,2000.0,45.0,0.5,1000.0,-12.192520766440133,3.942839283388401,4.512254490112143,0
2024-03-24,37.75354963113012,-105.6927142694943,2000.0,45.0,0.5,1000.0,-0.19080943764846126,3.5953969219446242,1.7027409723760778,0
2024-02-21,38.01497774341133,-105.92365061944352,2000.0,45.0,0.5,1000.0,32.67531800440954,0.3018405354801091,1.936001475322016,1
2024-07-18,38.110165904273565,-105.87268505633031,2000.0,45.0,0.5,1000.0,24.332140605828787,2.8287442236639078,3.27422108267535,0
2024-07-05,37.533708200281275,-106.11959361357596,2000.0,45.0,0.5,1000.0,23.11133703653268,12.04483627853097,6.883998780992903,0
2024-08-30,38.26408446110605,-106.2538320718909,3157.0,45.0,0.5,1000.0,5.906458999825894,10.030081962346593,8.151208486713527,0
2024-03-23,38.304245801871616,-105.63870051753092,2000.0,45.0,0.5,1000.0,23.8584943755727,16.891676513421046,0.5346190474225596,1
2024-08-05,37.76858895049415,-105.64387754269558,2000.0,45.0,0.5,1000.0,21.914776468786627,4.144207795717215,4.334298877482378,0
2024-09-11,37.9468130913721,-106.12683979438957,2000.0,45.0,0.5,1000.0,8.644249988752676,5.185508934578975,3.143036127476843,0
2024-12-28,37.83076995318262,-105.71991215936276,2000.0,45.0,0.5,1000.0,12.298517118016473,3.3519174569445678,3.7550060491174806,0
2024-05-29,37.79366099407488,-106.37287211406529,2000.0,45.0,0.5,1000.0,27.570845167960346,8.251086304318402,5.061104145339518,1
2024-07-24,38.46207510224612,-106.02968052164368,3144.0,45.0,0.5,1000.0,15.338490668439771,3.588911963117823,4.358652809281639,0
2024-03-14,38.21060586762872,-105.90343496278429,2000.0,45.0,0.5,1000.0,32.275866193574174,2.682589259012587,4.9779890851271125,1
2024-04-18,38.37096523260863,-106.48121293461104,2000.0,45.0,0.5,1000.0,10.434129529508986,7.3455528036884346,3.8470132300802016,0
2024-12-06,38.443618536381976,-106.07593615163613,2000.0,45.0,0.5,1000.0,11.628207332077144,1.353021156367547,2.5839285878510614,1
2024-05-22,38.23013174004454,-106.36362982096543,2000.0,45.0,0.5,1000.0,-1.2365169405231242,6.9183662601492575,4.505081090041782,0
2024-01-16,38.04586785637111,-106.34661687531701,2989.0,0.0,0.5,1000.0,6.452372318423219,6.669218484553361,2.081450226006522,0
2024-07-03,37.96195365999379,-106.47897031800727,3285.0,45.0,0.5,1000.0,28.926793869776613,17.536564189612122,2.5467904515375555,0
2024-06-15,38.160760396267726,-106.07552867142029,2000.0,45.0,0.5,1000.0,4.625005784621283,2.928797373761225,6.782668106032328,0
2024-08-31,37.6964915463965,-106.35421988417266,2000.0,45.0,0.5,1000.0,27.90947309325325,2.2620660857137844,3.667784405553711,0
2024-01-18,38.404057589970975,-106.3142171176098,2000.0,45.0,0.5,1000.0,5.679824542041057,1.8935342913424025,4.985805661760802,1
2024-11-23,38.45616504108039,-106.32929992222111,2000.0,45.0,0.5,1000.0,18.028969538462082,5.8022322362980905,3.1283356437899275,0
2024-02-18,38.47177013163681,-106.09471984867824,2000.0,45.0,0.5,1000.0,13.027403596916221,4.049651791300092,1.1810495816836029,1
2024-09-17,38.49268435869611,-106.04041561651552,2000.0,45.0,0.5,1000.0,22.129390167172613,6.570540663502821,3.060241729613275,0
2024-09-26,38.180806000687674,-106.32210685007773,2000.0,45.0,0.5,1000.0,10.664890263031984,6.0972396106381925,3.7739150663573358,0
2024-01-05,37.56353145032528,-105.58933759418343,2435.0,45.0,0.5,1000.0,7.925813158811747,6.512885371523566,4.186405948672824,1
2024-11-17,38.342182182557345,-106.39479803826433,2000.0,45.0,0.5,1000.0,18.23451336251766,7.643917895285513,4.349927150722726,0
2024-04-11,37.79047688944567,-106.2711478589269,2000.0,45.0,0.5,1000.0,5.578441892875038,2.6480770608041393,2.7463938996322215,1
2024-03-08,37.514984021665136,-106.11750816159527,2000.0,45.0,0.5,1000.0,13.287413689443632,0.32710924733138624,5.420398001294261,1
2024-06-05,38.306536273607016,-105.7737297299771,2634.0,45.0,0.5,1000.0,7.735163041526406,1.2861152240017113,3.1367808872394503,1
2024-12-13,38.447988142510766,-106.30197703075748,2000.0,45.0,0.5,1000.0,31.659958825031584,6.078764366301819,3.0643499866426547,0
2024-07-02,38.062521993054595,-106.13414376367788,2000.0,45.0,0.5,1000.0,25.976997969573077,4.863943413969374,2.14128511832876,0
2024-02-20,38.0565288380305,-106.01513971662077,2319.0,45.0,0.5,1000.0,23.62058148230807,0.9301514817402916,7.7795862498649395,0
2024-09-18,38.49535111062521,-105.613308160179,2000.0,45.0,0.5,1000.0,31.024051507164785,3.9375916993379767,1.544610370165953,0
2024-04-26,38.04678771987033,-106.34475515864894,2984.0,0.0,0.5,1000.0,13.7909436687951,5.401063584554907,6.609321234729592,0
2024-09-06,37.70023461881624,-105.63027265058608,2327.0,45.0,0.5,1000.0,12.865700413622127,3.5348966620384603,7.924777468396953,1
2024-03-15,37.63856487301267,-106.0750500972981,2000.0,45.0,0.5,1000.0,-0.973608132312556,2.788247261116207,10.068059527981589,1
2024-06-24,37.98566161007668,-106.0058082176866,2000.0,45.0,0.5,1000.0,25.254800486044775,0.2770361557839581,2.9829729078444505,0
2024-09-03,37.56425038755482,-106.36694723444504,2000.0,45.0,0.5,1000.0,10.742359444985158,2.318133954777945,8.03740402091145,0
2024-08-29,38.43303403631357,-106.23820741145573,2000.0,45.0,0.5,1000.0,7.761589613857272,5.3794216094957825,4.26849554449143,0
2024-06-21,38.440336648601956,-106.06294420045064,2000.0,45.0,0.5,1000.0,19.325566844819296,1.7065435411791707,2.183921011708901,0
2024-02-02,37.932534508739984,-105.82099187142009,2301.0,45.0,0.5,1000.0,3.041395427316761,2.293919644268702,0.05779924575735935,1
2024-09-19,37.72651213107477,-105.86267866330084,2000.0,45.0,0.5,1000.0,16.18802820389746,5.608140494761956,3.5421869145601557,1
2024-11-17,38.20254069661341,-106.25845806941881,2000.0,45.0,0.5,1000.0,7.131818177730567,4.7383117777710995,2.4998836784834055,1
2024-07-26,38.41464405671895,-105.865228597192,2301.0,45.0,0.5,1000.0,19.65027749173035,2.1640771177442764,5.172658190991423,0
2024-09-15,38.28031859651663,-106.24356788692128,2000.0,45.0,0.5,1000.0,15.839154328681621,1.4294965421343289,1.8101730156183382,0
2024-09-05,38.22121816441664,-105.6251682812268,2000.0,45.0,0.5,1000.0,21.393219743517143,2.8690324101271414,1.655747590155835,1
2024-08-04,38.01822158928345,-106.13930906843245,2000.0,45.0,0.5,1000.0,34.13455344557019,2.67168260728825,3.7534360416837496,0
2024-10-10,38.04149962701291,-106.13792518323461,2000.0,45.0,0.5,1000.0,13.994224549300997,5.098832399758182,11.415255876231438,1
2024-12-14,37.691639018740204,-106.00548473456253,2000.0,45.0,0.5,1000.0,21.298799564584833,4.769674653209631,1.9159574821582426,1
2024-12-07,37.62952247267261,-106.3922404677197,2645.0,45.0,0.5,1000.0,11.610178246774439,0.5554568601800678,3.7814737310985733,1
2024-04-29,38.23778682846143,-106.26779082121982,2000.0,45.0,0.5,1000.0,-2.1906279781102036,8.168232248651004,0.7108375289985401,0
2024-12-26,37.9941890968988,-106.08796962311807,2000.0,45.0,0.5,1000.0,22.9375574882654,4.258066263901498,4.976552596754832,0
2024-07-11,37.570270856015895,-106.3501749204016,2000.0,45.0,0.5,1000.0,2.2319891628026554,2.5496362733593125,2.3278538568830434,0
2024-10-27,37.79498044345668,-106.4155250892528,2000.0,45.0,0.5,1000.0,18.959828652729552,1.9930620481565653,5.460352469434461,1
2024-05-20,38.185148466863836,-105.92380420747298,2373.0,45.0,0.5,1000.0,28.28123798527175,2.3632464336100667,2.2700228718965585,0
2024-12-30,37.85847255717336,-105.66892045580971,2000.0,45.0,0.5,1000.0,35.006091845970275,6.78332562693686,0.8962459840741627,0
2024-05-15,38.063847336447814,-105.94393148268672,2315.0,45.0,0.5,1000.0,33.98336822624074,0.9989807695388886,3.47688313390991,0
2024-12-15,37.56197354240134,-105.79356096777111,2000.0,45.0,0.5,1000.0,20.347008693559847,9.467269536326876,7.989780978774833,0
2024-06-30,38.044647446988996,-106.3634178976208,2000.0,45.0,0.5,1000.0,21.69369518768149,3.6351569574580687,1.1764127991092108,0
2024-10-29,38.10897142551132,-106.19697309247259,2000.0,45.0,0.5,1000.0,10.194503668309233,12.570731999023693,0.5049153235715569,0
2024-03-14,38.43092304357013,-106.32205795894639,2000.0,45.0,0.5,1000.0,14.694493043555617,1.1450372355872438,9.55650075824945,1
2024-09-30,38.01066888261993,-105.85685045058663,2000.0,45.0,0.5,1000.0,3.6261292307766624,1.8169423101863251,2.121042358916044,0
2024-03-24,38.006363245531396,-106.4295628467734,2000.0,45.0,0.5,1000.0,13.972696060310367,0.5391950442169609,1.7067975690332768,0
2024-10-09,37.59283331160179,-106.26150224034242,2000.0,45.0,0.5,1000.0,26.033506016789172,0.9515854182533805,3.719130040531885,0
2024-10-14,38.46190371838519,-106.11152187066997,2000.0,45.0,0.5,1000.0,22.295810504705674,3.2517135206448766,3.986831623636261,1
2024-06-18,37.54286314380457,-106.47159249762221,2000.0,45.0,0.5,1000.0,25.221762149489976,1.1701956771380868,5.100478062295467,0
2024-07-28,37.697328583850854,-106.39734309017523,2452.0,45.0,0.5,1000.0,14.851428416058631,0.10669455805463876,4.803328328764323,0
2024-02-04,37.870608397266885,-105.87225733399546,2000.0,45.0,0.5,1000.0,18.38751011435061,7.324062711455518,7.551168875141081,0
2024-11-24,37.89205282130155,-105.74174006759988,2316.0,45.0,0.5,1000.0,12.730611607025052,2.785577285334285,1.246317990920601,1
2024-03-02,38.09240561439547,-105.52977430915824,2000.0,45.0,0.5,1000.0,-4.112207610907216,1.3380494506095886,3.767119592900945,0
2024-04-06,38.230960327003935,-106.23786146474961,2832.0,45.0,0.5,1000.0,31.919975392039614,1.7053171129196254,4.465079483919925,0
2024-01-26,37.7125549449957,-106.17816440773804,2000.0,45.0,0.5,1000.0,-1.5827529756282601,5.396342897084199,4.1256496679204915,1
2024-05-24,38.35081978207854,-105.92889443793356,2000.0,45.0,0.5,1000.0,29.27117428830087,0.9429413538086263,1.4071427624203756,0
2024-04-30,38.38629787321436,-106.3875083851127,2000.0,45.0,0.5,1000.0,4.463587404821423,0.6292312180345692,2.627557337258446,0
2024-07-02,37.70947762393125,-106.12811905468533,2000.0,45.0,0.5,1000.0,34.64172127467485,6.008981061447253,2.369746065418191,0
2024-05-29,37.88714865861645,-105.99679621438226,2000.0,45.0,0.5,1000.0,6.335654632243251,1.318139308629864,3.7530472502044385,0
2024-11-25,38.13638800734563,-105.529115971352,2434.0,45.0,0.5,1000.0,31.468668992316086,0.29785330039944813,6.130634456640366,1
2024-02-19,37.51602190834466,-105.78938168507422,2000.0,45.0,0.5,1000.0,29.63663710617013,18.295155037896297,9.699320205691938,1
2024-02-28,38.468694324871386,-106.42667851410901,2000.0,45.0,0.5,1000.0,8.748173395786033,2.9198620820314183,6.821319896378343,1
2024-02-09,38.35221330218763,-106.20556147037597,2000.0,45.0,0.5,1000.0,8.394875617791175,4.008511842317371,5.147764763917686,0
2024-04-02,37.62805652391493,-105.6099901927986,2320.0,45.0,0.5,1000.0,10.16315393204941,2.1773857344990843,8.618044563593362,1
2024-11-20,37.56466458571515,-106.12536304654265,2000.0,45.0,0.5,1000.0,8.143704535674903,3.5869884023722953,0.8862072010719935,0
2024-06-15,37.93473729650822,-106.21660370397984,2000.0,45.0,0.5,1000.0,0.8601738881249776,0.5303684308077595,3.0671383264958902,1
2024-03-11,37.67407070854969,-105.9588164237888,2000.0,45.0,0.5,1000.0,6.643454520811874,0.6512034914132734,1.3697768903786176,0
2024-12-21,37.503218883039956,-105.54074767406259,2000.0,45.0,0.5,1000.0,8.547406101209127,13.802200573957862,2.3400811280655,0
2024-12-22,38.358819225127874,-105.6912733395173,2005.0,3.6084688525663444,0.5,1000.0,3.797530104391294,4.838080386980636,3.6987585302213906,1
2024-11-02,38.245177526667135,-105.7030493115968,3329.0,45.0,0.5,1000.0,23.174230871214178,0.6055233737341824,1.2035194089916406,0
2024-05-08,37.989270278782584,-105.79055411361557,2000.0,45.0,0.5,1000.0,25.05399861398429,2.1698468828812816,2.422610703791825,1
2024-09-04,38.48893768045157,-105.70875906107652,2000.0,45.0,0.5,1000.0,5.164423518341616,0.16784291917999067,8.986699441912023,1
2024-04-27,37.67181718725744,-105.79700386095736,2000.0,45.0,0.5,1000.0,29.46278885857509,0.0899039051093463,4.87491115827189,1
2024-11-03,38.1104619369808,-105.61991420465449,3387.0,45.0,0.5,1000.0,35.85166632090498,3.5366600486837214,5.657783128960449,0
2024-08-20,37.73815220098662,-105.5662698870164,2000.0,45.0,0.5,1000.0,26.81925985147296,7.7675964280122045,15.55551747164849,0
2024-03-02,37.97522843340763,-106.38581087621913,2000.0,45.0,0.5,1000.0,15.628050758841482,8.946944272313237,1.6297486852034024,0
2024-04-24,37.93094336652939,-105.66695898756927,2000.0,45.0,0.5,1000.0,-15.554292740331267,2.79038345210489,3.3996683693879004,0
2024-09-09,37.56477475863617,-105.55437964883112,2000.0,45.0,0.5,1000.0,15.167185690183556,3.6223099156754253,5.786135814279926,0
2024-01-23,37.654778330232226,-106.22870571884111,2000.0,45.0,0.5,1000.0,38.172675702453645,1.7151884852928543,4.075865945064127,0
2024-12-06,38.430112021446476,-106.42308053785557,2000.0,45.0,0.5,1000.0,29.12101344493706,14.636267236272232,1.8402224524290416,0
2024-09-19,37.701122107715456,-105.77773616610386,2292.0,45.0,0.5,1000.0,9.974049707011243,2.0438225827376506,3.258221127119526,1
2024-04-15,37.89425872731934,-105.52543414078306,2000.0,45.0,0.5,1000.0,12.428741198075908,2.109249649080848,3.5752865804926244,0
2024-10-15,37.81518469671029,-106.47968351836485,2000.0,45.0,0.5,1000.0,13.322618284068184,2.643390230234014,4.002365825248017,0
2024-12-08,38.217075671444846,-105.9895428503945,2521.0,45.0,0.5,1000.0,15.023918258219284,0.15004920825291754,4.998791205515788,1
2024-11-11,38.1535774560276,-105.85034002214095,2000.0,45.0,0.5,1000.0,18.13797795502707,4.2870719541978906,0.19874664418109608,1
2024-11-05,38.261798766774874,-106.1352027949371,2000.0,45.0,0.5,1000.0,5.806536803800972,7.225195878502238,3.4837753677163605,0
2024-08-25,38.345653746436795,-105.61195529984477,2000.0,45.0,0.5,1000.0,21.29379214451027,4.596271706998941,3.6359832705754145,1
2024-07-11,38.16946883650043,-106.0678730153016,2854.0,45.0,0.5,1000.0,22.8081755218428,2.0985409087410036,4.3021629289916,0
2024-10-03,38.02198494408639,-105.54991265438373,2000.0,45.0,0.5,1000.0,28.254577087950402,0.347749364990865,4.0095904120208425,0
2024-05-22,38.4015761783331,-106.36408020643178,2000.0,45.0,0.5,1000.0,10.31426389291831,2.4379699096029315,1.5244632114514376,1
2024-05-24,38.10950821732837,-106.38313517881907,2000.0,45.0,0.5,1000.0,14.649658829874232,0.11246299114954837,0.8077881866198157,0
2024-08-06,38.174649369801585,-105.69625021549278,3831.0,45.0,0.5,1000.0,16.72565174296203,2.1468864884010506,10.227113443211561,0
2024-08-19,38.056330402651106,-106.12817269225285,2000.0,45.0,0.5,1000.0,40.39417986867059,2.418665896292321,2.1288984276363965,1
2024-12-29,37.60851311310983,-105.78340819469905,2000.0,45.0,0.5,1000.0,8.297139477417668,0.3387256261815622,1.781765509193655,0
2024-08-18,38.15705464623796,-105.93468446160593,2354.0,45.0,0.5,1000.0,19.473889582718996,0.5681210232963083,2.086404729572939,0
2024-08-26,38.12390987578487,-105.91668743088665,2000.0,45.0,0.5,1000.0,18.254405194464486,1.4743778816185726,4.9049694509517945,1
2024-10-10,37.797811224433346,-105.82881687621396,2000.0,45.0,0.5,1000.0,13.168426481826119,5.29542621787321,7.847322817217858,0
2024-06-07,38.38203346972489,-105.7395775909432,2149.0,45.0,0.5,1000.0,29.012697043633345,0.7144916056622959,2.792972935579241,1
2024-07-27,38.40489591970307,-106.23726426018932,2000.0,45.0,0.5,1000.0,20.211185016123093,0.8616509564134168,0.8349518440559139,0
2024-09-21,37.51825942185317,-105.85530246868092,2000.0,45.0,0.5,1000.0,15.835148875751965,18.66171419667659,2.339609462855543,0
2024-07-08,37.98803783205383,-106.28076503786639,2000.0,45.0,0.5,1000.0,4.822461656364432,4.918624696102087,5.601088271652691,1
2024-06-30,38.326896271067746,-105.73222710762353,2000.0,45.0,0.5,1000.0,41.26912930167969,17.858156093125007,2.655071035265924,0
2024-10-16,37.9903166587373,-105.87891201926901,2000.0,45.0,0.5,1000.0,6.968993563943851,4.0941522695995545,4.000215411668411,1
2024-01-01,37.98247159078113,-106.12703673166315,2000.0,45.0,0.5,1000.0,27.487576261200978,0.9579937172033277,2.365652459366163,0
2024-04-19,37.5467351717669,-105.78664260193963,2297.0,45.0,0.5,1000.0,12.699046844333868,7.563043037911105,3.5613516609298834,0
2024-12-20,37.905436183010096,-105.62135312490246,2000.0,45.0,0.5,1000.0,-2.882312007545881,1.4337498608662198,0.6446891304262216,0
2024-02-01,38.42951566888973,-106.05463933805824,2000.0,45.0,0.5,1000.0,25.16686379175518,4.063860069346204,2.7474551193765135,0
2024-07-07,38.07382611142202,-105.68745819184409,3621.0,45.0,0.5,1000.0,16.539099526846865,0.5492126804020034,1.4768758459688753,0
2024-04-13,37.89164790617784,-106.31449943787841,2000.0,45.0,0.5,1000.0,17.48612973021212,5.21124829746566,4.878090443001694,0
2024-10-22,37.93585491316847,-105.55082586919596,2000.0,45.0,0.5,1000.0,20.778254063190023,0.7165740303728507,0.7171122873726945,0
2024-12-21,37.92258847079237,-105.53399371604901,2000.0,45.0,0.5,1000.0,-0.5997278893211888,5.443121400270608,0.9520131139276291,0
2024-03-06,37.790116051599675,-105.51447053444579,2606.0,45.0,0.5,1000.0,17.117674264263933,0.9095048339559313,7.270465047035805,0
2024-04-15,37.683935563165676,-105.55037403336277,2000.0,45.0,0.5,1000.0,14.610548608457993,2.300924269095409,2.570207787081423,0
2024-05-17,38.23139324001354,-105.96802965011832,2493.0,45.0,0.5,1000.0,22.84297554952998,15.19748294146195,8.671273799553427,0
2024-08-01,37.63377289587288,-106.01215571096996,2000.0,45.0,0.5,1000.0,16.705794185163064,0.05090151002749653,8.7497937407171,1
2024-02-22,37.611140173865344,-106.18205784112443,2000.0,45.0,0.5,1000.0,13.81800469092067,0.8361305168429904,3.9769756449273084,0
2024-07-14,37.7643739254634,-105.9653206237403,2000.0,45.0,0.5,1000.0,29.15464582091926,0.30736783235767406,5.2161675103374465,0
2024-03-01,37.542632827711195,-105.64912716175091,2000.0,45.0,0.5,1000.0,36.942289872971415,1.1967646461972195,3.4312279908575234,0
2024-12-21,38.00854820488529,-106.43082632181176,2000.0,45.0,0.5,1000.0,9.944348784064292,12.99691407802861,4.22838525330986,1
2024-08-28,38.3682376116028,-105.82549426727796,2000.0,45.0,0.5,1000.0,11.051447990691411,2.5719050307320837,3.2025021074077338,1
2024-07-24,37.65638925896504,-105.9304293237218,2311.0,45.0,0.5,1000.0,11.95656444406833,5.171109485870068,1.3200697347998127,0
2024-10-03,37.592294072734454,-105.54495300323852,2000.0,45.0,0.5,1000.0,14.415847413969033,6.568026993839292,2.0495240561927806,0
2024-10-19,38.09024157088445,-106.12138751931352,2000.0,45.0,0.5,1000.0,20.825195316269976,5.342205357989936,5.52819631152138,0
2024-11-14,37.891887175024834,-106.14613936235423,2000.0,45.0,0.5,1000.0,25.458689496664213,4.658486012587342,4.627000261039233,1
2024-12-18,38.41228756934033,-105.86914394944971,2355.0,45.0,0.5,1000.0,9.061622449412624,3.6496975853483886,2.370787795562842,0
2024-04-08,37.63163508118012,-106.17777262040276,2000.0,45.0,0.5,1000.0,-1.168664908301178,0.1927050364683443,2.6270096137365466,1
2024-08-28,37.9910718518971,-106.36064459528744,3002.0,45.0,0.5,1000.0,25.050829764122696,14.372867731527382,0.7448635403813436,0
2024-07-21,37.74737585865207,-106.29150486094565,2000.0,45.0,0.5,1000.0,11.783300564198818,6.401104763251001,3.5087089766923336,0
2024-06-27,38.03344443062683,-106.37021833166746,2000.0,45.0,0.5,1000.0,0.8536246186534662,8.920522149751191,1.5159622947090787,0
2024-05-23,37.61882188798653,-105.51901026089841,2000.0,45.0,0.5,1000.0,8.724283924885743,9.34190007895232,2.35213837615099,0
2024-10-07,37.65228582147604,-106.36180386891664,2458.0,45.0,0.5,1000.0,9.600811720295962,3.6171900741874694,4.13874239976273,1
2024-05-10,37.574925495001544,-105.55681842312796,2000.0,45.0,0.5,1000.0,17.3259115483581,2.699272357789485,4.946632734737765,0
2024-11-25,38.367235349131384,-105.72003978367215,2000.0,19.81715251961898,0.5,1000.0,22.8356502435531,0.5919673332679375,1.1923792813496095,1
2024-03-10,37.91579106984087,-106.08679869141552,2310.0,45.0,0.5,1000.0,3.4408116572922296,0.29623341827915883,2.183914416429156,1
2024-11-17,37.91699036250172,-105.71429564204946,2337.0,45.0,0.5,1000.0,14.84570897196929,1.1768171525012454,7.097410565910233,1
2024-06-25,38.26485196975813,-106.1125788092722,3081.0,45.0,0.5,1000.0,6.3069351309368304,3.0447844975392413,4.269436877963471,0
2024-10-01,38.075795772864836,-106.20792858068367,2000.0,45.0,0.5,1000.0,14.43063571540517,2.9128887489604267,5.001794797365462,0
2024-05-09,37.902805564284016,-106.00664298830968,2000.0,45.0,0.5,1000.0,16.554694942947354,1.806928502818084,2.881395194229251,0
2024-02-06,38.42113806796076,-106.34656309565509,2000.0,45.0,0.5,1000.0,27.30047661697224,1.4388026398899834,2.3750259855611326,0
2024-10-08,38.03830571459582,-105.74663880702865,2000.0,45.0,0.5,1000.0,15.461013750562556,1.8252415387011327,0.15193557378371025,0
2024-08-27,38.451264057491926,-105.98759403943158,2810.0,45.0,0.5,1000.0,19.67906197049767,0.5742769457941398,1.7668657250991546,0
2024-07-03,38.00055889341045,-105.94262988726122,2000.0,45.0,0.5,1000.0,31.453296267880667,5.535909263278334,2.080033359483138,1
2024-11-27,37.600725526042105,-106.36301574704572,2000.0,45.0,0.5,1000.0,22.072725674044513,11.265059160531663,6.077198143340818,0
2024-10-18,38.049351975453945,-105.92854069254273,2313.0,45.0,0.5,1000.0,-6.882047761976811,1.6345177030209506,6.183572049966917,0
2024-06-09,37.95370883893715,-106.4163360013766,2000.0,45.0,0.5,1000.0,12.105661249683635,10.565540042719077,5.781791950909807,1
2024-10-10,38.13724147977231,-106.31181888334993,2585.0,45.0,0.5,1000.0,8.645919459994728,3.807820848551123,4.329566302784869,0
2024-07-31,37.540441823195486,-106.24227995971556,2000.0,45.0,0.5,1000.0,19.444288778124353,3.400184832144071,1.6595173560642054,0
2024-02-18,37.8193896361587,-105.52528033784338,2000.0,45.0,0.5,1000.0,10.720865768585167,0.06793531956372421,5.154459678522322,0
2024-02-05,38.21591167531229,-106.47725863996523,2733.0,45.0,0.5,1000.0,12.669761947642058,23.780470807377128,1.3476329122628694,0
2024-03-22,38.26819446862424,-105.58999148834627,2000.0,45.0,0.5,1000.0,8.759017561036908,2.539636890164365,1.751115687424744,1
2024-07-30,37.591885544779466,-105.63874574461194,2301.0,45.0,0.5,1000.0,19.608557676832792,15.43527624579393,5.0229281191914446,0
2024-12-20,37.91910943541947,-106.03984073472839,2000.0,45.0,0.5,1000.0,5.654114795883224,0.2167404041897235,4.278956224483856,1
2024-06-08,37.99169313233125,-105.64062710886603,3155.0,45.0,0.5,1000.0,20.88292092247867,0.021950966909997635,3.9069525846624815,1
2024-07-19,38.293858870576045,-106.48910933188935,2000.0,45.0,0.5,1000.0,19.798827919121166,6.199872769191432,10.548081313403564,0
2024-06-01,37.724121916795625,-106.19086961179039,2000.0,45.0,0.5,1000.0,23.976165076450727,2.3120093489266127,2.0058918861413204,1
2024-06-04,37.92380998875227,-105.64553890787639,2000.0,45.0,0.5,1000.0,13.075075349290316,1.843407518183632,5.58628239126495,0
2024-12-23,38.069053100946846,-105.89121076379747,2000.0,45.0,0.5,1000.0,2.4664869362426387,0.4316270041131285,6.75165908335031,0
2024-09-10,38.452955251384694,-105.91278911453611,2000.0,45.0,0.5,1000.0,14.89281691066008,3.041462418190417,5.5168365949776,1
2024-07-17,38.321536234678064,-106.3563000202027,3362.0,45.0,0.5,1000.0,21.897555226047327,8.175545484367603,7.207107026108448,0
2024-05-07,38.09782145946077,-106.39011850422992,2000.0,45.0,0.5,1000.0,16.027729713132732,2.2473087258668905,4.329721342642476,0
2024-10-29,37.62702721226564,-106.10888022742563,2000.0,45.0,0.5,1000.0,7.578169915787127,4.410110842950108,8.872380782493583,0
2024-02-07,38.29650889321092,-105.76288737667021,2497.0,45.0,0.5,1000.0,5.2796139111190765,0.30346838778503493,3.725284031889488,0
2024-10-16,37.54025915999627,-105.58797869109284,2000.0,45.0,0.5,1000.0,11.990534765055116,4.89613193930325,1.7104314828168437,0
2024-06-25,37.849080712580765,-106.33030199592679,2000.0,45.0,0.5,1000.0,-3.1505956374382116,1.5444453185729357,6.25643958269745,1
2024-08-07,38.41162240077424,-105.97466237039735,2000.0,45.0,0.5,1000.0,29.441581607465615,9.66457828322395,1.7653833007601165,0
2024-05-06,37.51688699629888,-105.93965612910955,2308.0,45.0,0.5,1000.0,22.18352816926608,10.06052150616268,3.682283532469774,0
2024-12-01,38.45096733045036,-105.51405119554877,2000.0,45.0,0.5,1000.0,28.106274042188748,2.6050983337927387,2.318041584762421,0
2024-10-17,37.94716753332574,-105.57902616304042,2000.0,45.0,0.5,1000.0,15.708621047037889,0.4134218419669527,1.6127669816996895,0
2024-08-31,38.0158344372214,-105.9176816969412,2310.0,45.0,0.5,1000.0,11.838301856998717,12.064389414314086,3.6113398230851246,0
2024-04-12,37.57361493235488,-106.25692951438583,2000.0,45.0,0.5,1000.0,36.053991740093394,3.415443034458392,6.216718534767372,0
2024-06-04,38.205906608177784,-106.41231523939179,2000.0,45.0,0.5,1000.0,4.077183912283019,0.05528848912440317,3.891964780647592,0
2024-11-26,38.022444108876975,-106.0034212692575,2310.0,45.0,0.5,1000.0,23.2221483583552,0.2863126847622119,2.0568860441666534,0
2024-11-19,37.56941062863257,-106.08369541083404,2000.0,45.0,0.5,1000.0,4.997559671829418,0.3625347867824605,1.760495949105404,1
2024-10-19,37.67876672684336,-106.10059415547158,2000.0,45.0,0.5,1000.0,22.2602970432538,4.722289354160829,3.6824143977538943,0
2024-05-24,38.47845527368476,-106.18294701048302,3080.0,45.0,0.5,1000.0,26.156113820825574,1.2407355942070475,5.411780426321365,0
2024-03-20,38.47708063680822,-106.09712131051494,2000.0,45.0,0.5,1000.0,15.177306043504423,7.613543515653211,0.6314514554111714,1
2024-12-26,38.12613087362988,-106.31345617779604,2739.0,45.0,0.5,1000.0,26.00226615110917,1.3215276022490652,1.4732862381311427,1
